name,rt,error,correct_key,trial,pair1,pair2,trial_types
1,1.162487,0,2,82,4,12,8
1,0.917552,0,1,17,1,10,1
1,0.936114,0,2,100,1,2,6
1,3.974177,1,2,69,3,11,1
1,1.080102,0,3,128,3,4,7
1,0.822552,0,2,34,2,12,2
1,1.865964,0,3,42,2,10,4
1,1.591906,0,3,90,4,10,4
1,0.896459,0,2,117,2,1,6
1,0.679111,0,1,101,1,2,5
1,0.958068,0,3,24,1,12,3
1,0.823637,0,3,72,3,12,4
1,1.487515,0,1,74,4,9,2
1,1.419354,0,2,85,4,9,8
1,1.235052,0,2,21,1,11,2
1,1.378025,0,3,144,4,3,7
1,1.226964,0,2,109,2,1,6
1,0.693048,0,2,49,3,9,1
1,1.175811,1,1,67,3,11,2
1,0.837467,0,2,16,1,10,2
1,0.689115,0,2,93,4,11,1
1,1.620879,0,3,126,3,4,7
1,1.251392,0,3,120,2,1,7
1,1.121266,1,1,15,1,9,8
1,0.652647,0,2,22,1,12,2
1,0.642634,1,3,107,1,2,7
1,0.864589,0,3,92,4,11,3
1,1.278401,0,3,6,1,10,3
1,0.895055,1,2,124,3,4,5
1,0.992897,0,3,54,3,10,3
1,1.344959,0,1,39,2,9,8
1,1.448363,0,1,55,3,11,2
1,0.557362,0,2,121,3,4,5
1,1.017095,0,2,40,2,10,2
1,1.120812,0,2,70,3,12,1
1,0.84424,1,1,89,4,10,2
1,0.930578,0,2,45,2,11,2
1,0.877369,0,2,1,1,9,2
1,4.881536,0,3,78,4,10,3
1,1.110009,0,1,65,3,10,2
1,1.116794,0,1,53,3,10,2
1,0.859315,0,2,112,2,1,6
1,1.1874,0,3,131,3,4,7
1,1.299014,0,3,30,2,10,3
1,1.543442,0,2,57,3,11,8
1,0.808347,0,2,64,3,10,8
1,0.706717,0,1,38,2,9,1
1,1.084828,0,2,105,1,2,6
1,0.878096,0,1,122,3,4,6
1,1.083564,0,1,77,4,10,2
1,0.976958,0,3,56,3,11,4
1,1.16924,0,3,80,4,11,4
1,0.835613,0,1,137,4,3,6
1,1.527549,0,1,110,2,1,5
1,1.213914,0,2,58,3,12,8
1,2.773731,1,2,9,1,11,2
1,0.766399,0,2,13,1,9,2
1,0.930815,0,1,125,3,4,6
1,0.981428,0,3,132,3,4,7
1,0.824658,0,2,46,2,12,2
1,0.766727,0,1,127,3,4,6
1,1.059463,0,3,104,1,2,7
1,1.073387,1,3,47,2,12,4
1,1.11788,0,3,8,1,11,4
1,1.169278,0,1,86,4,9,2
1,1.020307,0,3,36,2,12,4
1,1.06225,0,3,71,3,12,3
1,0.764566,0,2,25,2,9,2
1,0.681651,0,2,133,4,3,5
1,0.938369,0,1,91,4,11,2
1,0.780537,0,3,108,1,2,7
1,1.036906,0,3,83,4,12,4
1,0.92225,0,3,12,1,12,4
1,0.958577,0,3,44,2,11,3
1,1.326933,1,3,84,4,12,3
1,1.361868,0,3,66,3,10,4
1,1.219401,0,3,59,3,12,4
1,0.963733,0,3,68,3,11,3
1,0.74631,0,2,130,3,4,5
1,0.855791,0,1,99,1,2,5
1,0.700565,0,1,43,2,11,8
1,1.224275,1,3,20,1,11,3
1,0.631151,1,3,116,2,1,7
1,1.366456,1,2,106,1,2,6
1,1.062253,1,1,113,2,1,5
1,2.979114,0,1,98,1,2,5
1,0.879526,0,1,139,4,3,6
1,0.898822,0,2,141,4,3,5
1,0.844634,1,1,50,3,9,2
1,1.459542,0,2,37,2,9,2
1,0.914862,0,3,143,4,3,7
1,0.853909,0,3,35,2,12,3
1,0.803235,0,1,14,1,9,1
1,1.043156,0,3,18,1,10,4
1,0.975136,0,2,94,4,12,1
1,0.719655,0,2,142,4,3,5
1,1.25246,1,3,140,4,3,7
1,1.194709,0,3,11,1,12,3
1,0.62807,0,2,97,1,2,6
1,1.549775,0,1,26,2,9,8
1,0.664524,0,2,61,3,9,8
1,0.849048,0,1,3,1,9,1
1,1.479234,0,2,81,4,11,8
1,0.835898,0,1,127,3,4,6
1,0.518279,0,2,142,4,3,5
1,1.683602,1,3,60,3,12,3
1,0.654249,0,2,13,1,9,2
1,0.975656,0,2,40,2,10,2
1,0.737199,0,2,109,2,1,6
1,0.754379,0,2,28,2,10,2
1,1.218655,0,1,15,1,9,8
1,1.626214,0,3,126,3,4,7
1,0.805817,0,2,25,2,9,2
1,0.864741,0,3,20,1,11,3
1,0.802093,0,2,45,2,11,2
1,0.978381,0,3,108,1,2,7
1,1.091184,0,3,47,2,12,4
1,1.063543,0,3,96,4,12,4
1,0.93275,0,3,44,2,11,3
1,0.846175,0,2,106,1,2,6
1,0.860323,0,3,71,3,12,3
1,0.546703,0,2,49,3,9,1
1,0.792289,1,1,65,3,10,2
1,1.11552,0,2,1,1,9,2
1,1.030959,0,3,66,3,10,4
1,0.821194,0,3,138,4,3,7
1,0.820121,0,3,54,3,10,3
1,0.755812,0,3,6,1,10,3
1,1.059078,0,1,137,4,3,6
1,1.188916,0,1,99,1,2,5
1,0.83263,0,3,12,1,12,4
1,0.705808,0,2,118,2,1,6
1,0.78973,0,3,56,3,11,4
1,1.063669,0,2,76,4,10,1
1,1.066755,0,1,75,4,9,2
1,0.706922,0,3,80,4,11,4
1,0.950189,0,1,87,4,9,2
1,1.257452,0,1,27,2,9,1
1,0.642737,0,2,105,1,2,6
1,1.278284,0,3,35,2,12,3
1,0.600679,0,2,69,3,11,1
1,1.085556,0,3,59,3,12,4
1,1.300583,0,1,41,2,10,1
1,1.038813,0,1,5,1,10,8
1,0.771718,0,1,3,1,9,1
1,0.941882,0,3,132,3,4,7
1,0.991659,0,3,30,2,10,3
1,1.095568,0,1,26,2,9,8
1,1.181216,0,1,77,4,10,2
1,0.844644,0,3,120,2,1,7
1,0.650117,0,3,24,1,12,3
1,1.024429,0,3,102,1,2,7
1,1.302825,0,2,22,1,12,2
1,1.060151,0,2,117,2,1,6
1,0.613558,0,1,115,2,1,5
1,0.66969,0,2,100,1,2,6
1,0.53637,0,2,94,4,12,1
1,0.842659,0,3,114,2,1,7
1,0.832725,0,3,131,3,4,7
1,0.814485,1,1,43,2,11,8
1,0.797852,0,2,88,4,10,8
1,0.806617,0,2,34,2,12,2
1,0.740586,0,2,16,1,10,2
1,0.79382,0,1,55,3,11,2
1,1.233951,0,1,86,4,9,2
1,0.817308,0,3,84,4,12,3
1,0.663504,0,2,130,3,4,5
1,0.700435,0,1,79,4,11,2
1,0.720415,0,3,42,2,10,4
1,1.28402,0,1,110,2,1,5
1,0.766159,0,2,58,3,12,8
1,1.795154,0,1,101,1,2,5
1,0.743971,0,1,139,4,3,6
1,0.958469,0,2,37,2,9,2
1,0.901866,0,3,104,1,2,7
1,0.866358,0,1,67,3,11,2
1,0.976142,0,3,128,3,4,7
1,0.637917,0,1,98,1,2,5
1,1.85854,0,2,64,3,10,8
1,1.230154,1,3,140,4,3,7
1,0.893473,0,3,48,2,12,3
1,1.089408,0,1,29,2,10,8
1,1.457346,0,2,52,3,10,1
1,0.800298,0,1,53,3,10,2
1,0.950572,0,3,8,1,11,4
1,0.822356,0,3,68,3,11,3
1,0.910649,0,3,107,1,2,7
1,0.863815,0,2,121,3,4,5
1,0.741126,0,2,93,4,11,1
1,0.698351,0,2,129,3,4,5
1,0.662828,0,2,112,2,1,6
1,0.880025,0,1,111,2,1,5
1,0.751902,0,1,74,4,9,2
1,0.632565,0,2,70,3,12,1
1,1.493954,0,2,46,2,12,2
1,1.233959,0,3,18,1,10,4
1,0.946992,0,1,89,4,10,2
1,0.861271,0,1,51,3,9,2
1,0.784572,0,1,17,1,10,1
1,0.740927,0,2,61,3,9,8
1,0.804442,0,3,95,4,12,3
1,0.76615,0,2,33,2,11,2
1,1.175235,0,2,82,4,12,8
1,0.887653,0,1,91,4,11,2
1,0.987606,0,3,11,1,12,3
1,0.642988,0,2,124,3,4,5
1,1.17172,0,1,113,2,1,5
1,0.973242,0,3,143,4,3,7
1,1.164641,0,3,116,2,1,7
1,0.732232,0,2,133,4,3,5
1,1.096435,1,1,122,3,4,6
1,0.874391,0,1,50,3,9,2
1,0.608555,0,2,136,4,3,5
1,0.860415,0,3,119,2,1,7
1,1.397712,0,1,7,1,11,1
1,0.811797,0,3,144,4,3,7
1,0.865441,0,1,103,1,2,5
1,0.805978,0,2,97,1,2,6
1,1.814611,1,2,10,1,12,2
1,0.645651,0,2,4,1,10,2
1,1.233663,1,1,135,4,3,6
1,1.044116,0,3,78,4,10,3
1,1.011608,0,1,38,2,9,1
1,0.980828,0,3,23,1,12,4
1,1.290053,0,1,39,2,9,8
1,0.817882,0,1,125,3,4,6
1,1.081752,0,1,62,3,9,2
1,0.677954,0,2,85,4,9,8
1,1.114324,0,3,92,4,11,3
1,0.711006,0,2,141,4,3,5
1,1.144482,0,1,31,2,11,1
1,1.730114,0,1,2,1,9,8
1,1.164706,0,3,90,4,10,4
1,0.950544,0,1,14,1,9,1
1,0.967786,0,3,36,2,12,4
1,1.104047,1,1,134,4,3,6
1,0.949664,0,2,57,3,11,8
1,1.06957,0,2,9,1,11,2
1,0.731073,0,1,63,3,9,2
1,0.917687,0,1,123,3,4,6
1,1.155895,0,3,83,4,12,4
1,0.998089,0,3,72,3,12,4
1,1.148588,0,2,73,4,9,1
1,1.031673,0,2,21,1,11,2
1,1.613707,0,3,32,2,11,4
1,1.460537,0,1,19,1,11,8
2,1.097914,0,1,135,4,3,6
2,1.448311,1,3,108,1,2,7
2,1.372439,0,1,123,3,4,6
2,1.835669,0,2,118,2,1,6
2,1.248493,0,1,115,2,1,5
2,1.051482,0,1,136,4,3,6
2,1.120202,0,2,69,3,11,8
2,1.299063,1,3,89,4,10,4
2,1.198211,1,2,11,1,12,2
2,1.297474,0,1,139,4,3,6
2,1.445348,0,1,39,2,9,1
2,1.133268,0,1,127,3,4,6
2,1.262291,0,3,12,1,12,4
2,1.786739,0,1,18,1,10,8
2,1.36318,0,3,24,1,12,3
2,1.623132,0,2,95,4,12,1
2,1.246179,0,1,27,2,9,8
2,1.300035,0,3,2,1,9,4
2,1.855765,1,3,5,1,10,3
2,1.625442,1,1,64,3,10,2
2,0.979206,0,2,109,2,1,6
2,1.988117,0,2,70,3,12,1
2,1.140182,0,1,102,1,2,5
2,1.558636,0,2,45,2,11,2
2,1.548603,0,3,134,4,3,7
2,1.390416,1,2,9,1,11,2
2,1.638766,0,3,50,3,9,3
2,1.668756,0,3,128,3,4,7
2,1.849958,0,2,47,2,12,2
2,1.503266,0,3,116,2,1,7
2,1.546245,0,2,22,1,12,2
2,1.887317,1,1,124,3,4,6
2,1.749569,0,3,74,4,9,3
2,1.144579,0,2,21,1,11,2
2,1.231323,0,1,19,1,11,1
2,1.34547,0,3,53,3,10,3
2,0.961576,0,2,49,3,9,1
2,1.66331,0,1,91,4,11,2
2,1.238502,1,1,75,4,9,2
2,1.173577,0,3,32,2,11,3
2,1.053103,0,1,103,1,2,5
2,0.910798,0,1,79,4,11,2
2,1.620993,0,2,23,1,12,2
2,1.183693,0,1,88,4,10,2
2,1.953804,1,2,143,4,3,5
2,1.002229,0,2,129,3,4,5
2,1.21511,0,3,8,1,11,3
2,1.234137,0,2,71,3,12,1
2,1.018783,0,2,133,4,3,5
2,1.083004,0,2,93,4,11,8
2,1.385848,1,1,78,4,10,2
2,1.278668,0,3,77,4,10,3
2,0.946211,0,1,30,2,10,1
2,1.444047,0,3,62,3,9,4
2,1.423849,0,1,126,3,4,6
2,0.838966,0,1,54,3,10,2
2,1.277113,0,3,72,3,12,3
2,1.163866,0,2,10,1,12,2
2,1.122772,0,3,86,4,9,4
2,2.291455,1,2,37,2,9,2
2,1.09758,0,1,43,2,11,1
2,1.181263,0,2,73,4,9,1
2,1.512299,0,3,104,1,2,7
2,0.842514,0,2,58,3,12,8
2,1.265764,0,1,99,1,2,5
2,1.677733,1,2,33,2,11,2
2,1.420943,1,2,106,1,2,6
2,2.405176,0,3,80,4,11,4
2,1.3053,0,1,4,1,10,1
2,0.959985,1,3,144,4,3,7
2,1.257041,0,1,90,4,10,2
2,2.181765,1,2,13,1,9,2
2,1.734545,0,3,44,2,11,4
2,1.265146,0,1,66,3,10,2
2,0.800834,0,2,46,2,12,2
2,1.143643,0,1,51,3,9,2
2,2.479417,0,2,81,4,11,1
2,1.167698,0,3,14,1,9,3
2,1.176643,0,2,85,4,9,8
2,1.102238,0,2,57,3,11,1
2,1.583873,0,2,105,1,2,6
2,1.043303,0,2,82,4,12,8
2,1.341124,0,1,63,3,9,2
2,1.298227,0,2,131,3,4,5
2,1.291834,1,2,121,3,4,5
2,1.211757,0,3,29,2,10,3
2,2.208719,0,1,114,2,1,5
2,1.23721,0,2,61,3,9,8
2,1.195797,1,3,96,4,12,3
2,1.558894,0,1,111,2,1,5
2,1.361432,0,3,56,3,11,4
2,1.066358,0,3,65,3,10,4
2,2.566208,0,2,25,2,9,2
2,1.147331,0,2,142,4,3,5
2,1.301581,0,1,100,1,2,5
2,1.557633,0,1,138,4,3,6
2,1.178701,0,3,20,1,11,4
2,1.643548,0,1,40,2,10,8
2,1.400904,0,1,3,1,9,8
2,1.024328,0,3,98,1,2,7
2,1.181643,0,3,48,2,12,3
2,1.5419,0,2,59,3,12,8
2,1.008069,0,3,41,2,10,4
2,1.75567,1,2,1,1,9,2
2,0.847107,0,1,76,4,10,2
2,1.028009,0,2,35,2,12,2
2,1.348947,0,1,15,1,9,1
2,1.22092,0,3,60,3,12,4
2,1.131439,0,1,42,2,10,8
2,1.306793,0,2,130,3,4,5
2,0.996436,0,3,140,4,3,7
2,1.987291,0,2,107,1,2,6
2,0.975487,1,3,84,4,12,4
2,0.599479,0,2,34,2,12,2
2,1.457143,0,1,6,1,10,1
2,1.601371,1,1,31,2,11,8
2,1.353172,0,2,119,2,1,6
2,1.626927,0,1,7,1,11,8
2,1.233627,0,3,120,2,1,7
2,1.452021,0,1,28,2,10,1
2,1.004388,0,1,87,4,9,2
2,1.183222,0,2,94,4,12,1
2,1.265575,1,2,97,1,2,6
2,1.562012,0,3,137,4,3,7
2,1.042916,0,3,110,2,1,7
2,1.000555,0,3,125,3,4,7
2,2.192121,0,1,55,3,11,2
2,1.12005,0,3,36,2,12,4
2,1.130985,0,3,122,3,4,7
2,0.893243,0,3,101,1,2,7
2,1.032703,0,3,68,3,11,3
2,0.712243,0,2,141,4,3,5
2,1.776482,0,2,83,4,12,8
2,1.593134,0,3,38,2,9,3
2,1.29637,0,3,132,3,4,7
2,1.653887,0,1,112,2,1,5
2,0.877619,0,1,16,1,10,8
2,1.379086,0,1,67,3,11,2
2,1.084362,0,3,113,2,1,7
2,1.536373,1,3,26,2,9,4
2,1.004822,0,2,117,2,1,6
2,1.399888,0,3,92,4,11,3
2,1.18286,0,3,17,1,10,4
2,1.647828,0,1,52,3,10,2
2,1.320976,1,2,49,3,9,1
2,1.349587,0,3,134,4,3,7
2,1.022571,0,3,128,3,4,7
2,0.807048,0,1,102,1,2,5
2,1.313664,0,1,112,2,1,5
2,0.904499,1,2,143,4,3,5
2,1.50974,0,3,8,1,11,3
2,1.008547,0,2,46,2,12,2
2,1.354891,0,1,15,1,9,1
2,1.184679,0,3,65,3,10,4
2,1.931083,0,2,37,2,9,2
2,1.116613,0,2,22,1,12,2
