name,rt,error,correct_key,trial,pair1,pair2,trial_types
2,1.315268,0,2,52,3,10,1
2,1.067451,0,3,53,3,10,4
2,1.749835,0,3,129,3,4,7
2,1.14981,0,2,87,4,9,8
2,5.900886,1,2,99,1,2,6
2,2.285645,0,3,46,2,12,4
2,1.472167,0,3,106,1,2,7
2,1.825775,0,2,136,4,3,5
2,0.990919,0,2,100,1,2,6
2,1.348862,0,1,66,3,10,2
2,1.932682,0,1,32,2,11,8
2,1.259532,1,1,37,2,9,8
2,0.942764,1,1,85,4,9,2
2,1.095417,0,3,22,1,12,4
2,1.392857,0,3,98,1,2,7
2,1.605934,1,2,96,4,12,1
2,1.315699,0,3,10,1,12,3
2,1.492659,0,1,92,4,11,2
2,1.014752,0,2,123,3,4,5
2,1.17103,0,3,17,1,10,3
2,2.2506,0,3,82,4,12,3
2,2.597403,0,2,135,4,3,5
2,2.17802,0,2,24,1,12,2
2,1.183949,0,1,138,4,3,6
2,0.942539,0,2,103,1,2,6
2,1.829441,0,1,73,4,9,2
2,1.52237,0,1,25,2,9,1
2,2.178846,0,3,134,4,3,7
2,1.304505,0,3,93,4,11,4
2,1.185552,0,2,111,2,1,6
2,1.880025,0,1,80,4,11,2
2,0.937947,0,2,36,2,12,2
2,1.256998,0,1,30,2,10,8
2,1.332773,0,3,45,2,11,3
2,1.429103,0,3,86,4,9,3
2,1.265172,0,3,141,4,3,7
2,1.05221,0,1,71,3,12,2
2,0.975376,0,2,91,4,11,1
2,1.230044,0,3,125,3,4,7
2,1.282039,0,3,9,1,11,4
2,1.308087,0,1,102,1,2,5
2,0.893383,0,1,8,1,11,8
2,0.815137,0,1,78,4,10,2
2,1.23619,0,3,33,2,11,4
2,1.376189,0,1,35,2,12,1
2,0.982321,0,1,128,3,4,6
2,0.804445,0,2,127,3,4,5
2,1.617792,0,3,41,2,10,3
2,1.550423,0,3,122,3,4,7
2,1.349267,0,1,83,4,12,2
2,0.941282,0,2,19,1,11,2
2,1.580905,0,1,133,4,3,6
2,1.0507,0,3,70,3,12,4
2,1.158315,0,3,5,1,10,4
2,1.429622,0,2,139,4,3,5
2,1.121421,0,1,104,1,2,5
2,1.434224,0,1,119,2,1,5
2,2.870176,0,2,144,4,3,5
2,1.072268,1,2,84,4,12,8
2,1.995101,0,2,79,4,11,8
2,1.457235,0,3,89,4,10,3
2,1.204066,0,2,48,2,12,2
2,1.009974,0,1,59,3,12,2
2,2.391276,0,3,74,4,9,4
2,1.15699,0,1,90,4,10,2
2,2.139981,0,1,44,2,11,1
2,1.220446,0,3,142,4,3,7
2,1.168744,0,1,61,3,9,2
2,1.366654,1,2,63,3,9,8
2,1.077747,0,1,97,1,2,5
2,1.088026,0,1,116,2,1,5
2,0.873074,0,2,15,1,9,2
2,1.172502,0,2,43,2,11,2
2,1.626793,1,1,18,1,10,1
2,0.903456,1,2,124,3,4,5
2,2.929291,0,1,47,2,12,8
2,1.0166,0,2,60,3,12,8
2,2.213862,0,1,42,2,10,1
2,1.226132,0,1,140,4,3,6
2,1.559178,0,2,31,2,11,2
2,1.461867,0,2,27,2,9,2
2,0.888574,0,2,51,3,9,1
2,0.810346,0,2,72,3,12,1
2,1.368242,0,1,23,1,12,8
2,1.087089,0,3,130,3,4,7
2,1.480861,0,2,76,4,10,1
2,1.122194,1,2,12,1,12,2
2,1.794286,0,3,77,4,10,4
2,1.937185,0,2,115,2,1,6
2,1.289038,0,3,14,1,9,4
2,1.298818,0,1,56,3,11,2
2,4.228008,1,2,4,1,10,2
2,1.519285,0,2,88,4,10,8
2,0.856512,0,2,39,2,9,2
2,1.411787,0,1,95,4,12,2
2,1.088475,0,1,114,2,1,5
2,1.360441,0,3,62,3,9,3
2,1.287804,0,1,1,1,9,1
2,3.073322,0,1,78,4,10,2
2,0.932254,0,2,132,3,4,5
2,0.900342,0,1,121,3,4,6
2,1.2775,0,2,63,3,9,8
2,1.823914,0,3,46,2,12,4
2,1.108722,0,3,10,1,12,3
2,2.702246,1,2,72,3,12,1
2,1.495184,0,2,31,2,11,2
2,1.216824,0,1,102,1,2,5
2,1.117187,0,3,129,3,4,7
2,1.006422,0,2,48,2,12,2
2,1.155472,1,2,64,3,10,8
2,1.186188,0,3,142,4,3,7
2,1.280777,1,1,71,3,12,2
2,1.689956,0,3,101,1,2,7
2,1.491837,0,2,15,1,9,2
2,0.974151,0,2,91,4,11,1
2,1.077381,0,1,131,3,4,6
2,1.423543,0,3,41,2,10,3
2,1.611841,0,2,100,1,2,6
2,1.480646,0,1,59,3,12,2
2,2.459125,0,2,124,3,4,5
2,0.86194,0,2,135,4,3,5
2,1.305624,0,3,105,1,2,7
2,1.370886,0,2,76,4,10,1
2,1.416396,0,3,141,4,3,7
2,1.149681,0,1,68,3,11,2
2,2.029213,0,3,70,3,12,4
2,1.689193,0,2,39,2,9,2
2,1.682935,0,3,117,2,1,7
2,1.476694,0,2,87,4,9,8
2,1.087381,0,2,127,3,4,5
2,1.10491,0,2,99,1,2,6
2,2.457971,0,2,79,4,11,8
2,1.094352,0,3,93,4,11,4
2,1.095555,0,2,120,2,1,6
2,0.679645,0,2,7,1,11,2
2,1.178667,0,1,104,1,2,5
2,1.520119,0,3,125,3,4,7
2,1.024857,0,2,16,1,10,2
2,0.965569,0,3,65,3,10,3
2,1.340031,0,2,136,4,3,5
2,1.156176,1,3,86,4,9,3
2,1.228005,0,3,33,2,11,4
2,1.640194,0,2,28,2,10,2
2,0.996128,0,1,47,2,12,8
2,0.881748,0,1,97,1,2,5
2,1.207422,0,3,34,2,12,3
2,1.395928,0,2,96,4,12,1
2,0.793841,0,2,84,4,12,8
2,1.127659,0,3,26,2,9,3
2,0.992583,1,2,4,1,10,2
2,1.294081,0,3,98,1,2,7
2,1.927479,0,3,38,2,9,4
2,1.055738,0,2,24,1,12,2
2,0.9787,0,3,106,1,2,7
2,1.66522,0,1,119,2,1,5
2,0.812221,0,2,108,1,2,6
2,1.1057,0,1,6,1,10,8
2,1.074548,0,3,118,2,1,7
2,1.309452,0,1,20,1,11,1
2,0.886103,0,1,143,4,3,6
2,1.712357,1,3,17,1,10,3
2,2.105177,0,1,32,2,11,8
2,0.897991,0,2,19,1,11,2
2,0.755914,0,2,115,2,1,6
2,1.658449,0,1,56,3,11,2
2,1.086602,0,3,134,4,3,7
2,1.120423,0,3,130,3,4,7
2,1.040657,0,3,110,2,1,7
2,1.444956,0,1,80,4,11,2
2,0.928429,0,1,107,1,2,5
2,1.176023,1,3,122,3,4,7
2,1.446725,0,2,51,3,9,1
2,1.042902,0,1,37,2,9,8
2,1.711023,1,2,55,3,11,8
2,1.016509,0,3,74,4,9,4
2,1.612151,0,2,60,3,12,8
2,1.018203,0,3,113,2,1,7
2,1.093976,0,3,82,4,12,3
2,1.160112,0,1,73,4,9,2
2,1.24791,0,1,13,1,9,8
2,1.067198,1,2,144,4,3,5
2,2.22214,0,2,88,4,10,8
2,1.282836,0,3,5,1,10,4
2,1.196644,0,2,27,2,9,2
2,0.969553,0,1,42,2,10,1
2,0.976149,1,1,116,2,1,5
2,1.574665,0,1,92,4,11,2
2,1.077711,0,2,139,4,3,5
2,1.872728,0,1,114,2,1,5
2,0.850525,0,3,94,4,12,4
2,0.997803,0,3,137,4,3,7
2,1.091188,0,3,21,1,11,3
2,1.116374,0,1,11,1,12,1
2,1.053442,0,3,14,1,9,4
2,1.016645,0,1,61,3,9,2
2,1.334239,0,2,112,2,1,6
2,1.205133,0,2,103,1,2,6
2,1.850634,0,3,29,2,10,4
2,1.710147,0,2,75,4,9,1
2,1.344072,0,3,9,1,11,4
2,0.967342,0,2,40,2,10,2
2,1.069658,0,1,35,2,12,1
2,0.961306,0,1,85,4,9,2
2,1.440405,0,1,66,3,10,2
2,2.548442,1,1,49,3,9,2
2,1.883258,0,1,95,4,12,2
2,1.772842,0,3,89,4,10,3
2,1.027446,0,1,133,4,3,6
2,1.544116,1,2,43,2,11,2
2,1.248002,0,2,52,3,10,1
2,0.971502,0,1,126,3,4,6
2,1.922787,0,1,18,1,10,1
2,1.066828,0,3,81,4,11,3
2,1.069396,0,1,8,1,11,8
2,1.455495,0,2,36,2,12,2
2,1.03589,0,3,58,3,12,3
2,2.191096,0,3,69,3,11,4
2,1.212527,0,3,77,4,10,4
2,1.193724,0,3,22,1,12,4
2,1.127436,0,3,2,1,9,3
2,1.568809,0,1,90,4,10,2
2,1.23893,0,1,25,2,9,1
2,1.634958,0,2,123,3,4,5
2,1.118953,0,2,67,3,11,1
2,0.983788,0,1,128,3,4,6
2,1.101162,0,2,12,1,12,2
2,2.270792,0,2,3,1,9,2
2,1.017762,0,1,30,2,10,8
2,1.181794,0,3,53,3,10,4
2,0.971671,0,1,140,4,3,6
2,1.482456,1,1,138,4,3,6
2,0.876294,0,1,44,2,11,1
2,1.143045,0,1,109,2,1,5
2,0.767451,0,1,83,4,12,2
2,0.733484,0,1,23,1,12,8
2,1.389615,0,3,50,3,9,4
2,0.987632,0,1,54,3,10,2
2,0.945069,0,3,45,2,11,3
2,1.296984,0,3,57,3,11,3
2,1.298873,0,2,111,2,1,6
3,1.542413,0,2,101,1,2,6
3,1.077413,0,3,47,2,12,3
3,1.551569,1,1,124,3,4,6
3,1.167627,0,3,107,1,2,7
3,1.630357,0,3,23,1,12,3
3,1.473835,0,3,8,1,11,4
3,2.100862,0,2,113,2,1,6
3,1.230061,0,1,21,1,11,8
3,1.217145,0,1,40,2,10,8
3,1.318259,0,1,10,1,12,8
3,2.014847,0,3,61,3,9,4
3,0.891156,0,1,105,1,2,5
3,2.093252,1,1,99,1,2,5
3,1.815386,0,2,108,1,2,6
3,1.596584,0,1,63,3,9,2
3,1.785165,0,3,44,2,11,3
3,1.831319,0,2,78,4,10,8
3,1.147115,0,1,112,2,1,5
3,1.538557,0,3,115,2,1,7
3,1.370657,0,2,60,3,12,1
3,0.98531,0,2,41,2,10,2
3,1.079136,0,1,69,3,11,2
3,1.160581,0,1,117,2,1,5
3,1.503802,0,1,46,2,12,1
3,1.345225,0,3,97,1,2,7
3,1.193553,0,1,94,4,12,2
3,1.671503,0,2,66,3,10,1
3,2.042117,0,2,30,2,10,2
3,1.237964,0,3,91,4,11,3
3,2.426187,0,1,70,3,12,2
3,1.318351,0,3,92,4,11,4
3,1.302561,0,3,68,3,11,4
3,1.224581,0,3,80,4,11,3
3,1.484841,0,2,102,1,2,6
3,1.614935,0,3,67,3,11,3
3,1.235326,0,2,144,4,3,5
3,1.111466,1,2,50,3,9,8
3,1.184301,0,1,22,1,12,1
3,1.181514,0,1,88,4,10,2
3,1.236322,0,3,139,4,3,7
3,1.424287,0,2,5,1,10,2
3,1.804513,0,3,121,3,4,7
3,1.241983,0,2,14,1,9,2
3,1.037907,0,2,65,3,10,8
3,1.106012,0,3,59,3,12,4
3,1.738284,0,1,33,2,11,1
3,2.050814,0,3,71,3,12,3
3,1.094204,0,1,136,4,3,6
3,0.928759,0,2,134,4,3,5
3,0.976804,0,1,111,2,1,5
3,1.175234,0,2,38,2,9,2
3,1.19845,0,3,25,2,9,3
3,1.507812,0,1,64,3,10,2
3,1.740316,0,1,93,4,11,2
3,1.531905,0,1,142,4,3,6
3,0.867982,0,2,74,4,9,8
3,1.215344,0,1,81,4,11,2
3,0.787834,0,2,72,3,12,8
3,1.937572,0,1,3,1,9,8
3,1.033688,0,2,122,3,4,5
3,1.037522,0,1,16,1,10,8
3,1.02545,0,2,26,2,9,2
3,1.158661,0,3,85,4,9,4
3,1.062023,0,2,138,4,3,5
3,1.152702,0,1,87,4,9,2
3,0.912453,0,2,89,4,10,8
3,1.57758,1,1,118,2,1,5
3,1.480079,0,3,43,2,11,4
3,0.913599,0,2,125,3,4,5
3,1.07457,0,2,12,1,12,2
3,1.141613,0,2,17,1,10,2
3,1.421134,0,3,37,2,9,4
3,1.385849,0,2,62,3,9,1
3,1.839958,1,3,55,3,11,4
3,1.347546,0,3,104,1,2,7
3,1.186637,0,3,1,1,9,3
3,1.24881,0,3,49,3,9,3
3,1.051886,0,2,77,4,10,1
3,1.11924,0,1,129,3,4,6
3,1.112358,0,3,143,4,3,7
3,1.697003,0,1,4,1,10,1
3,1.273985,0,1,9,1,11,1
3,1.540255,0,3,103,1,2,7
3,1.244991,0,2,98,1,2,6
3,1.103981,0,2,48,2,12,2
3,1.121069,0,2,6,1,10,2
3,0.874232,0,2,42,2,10,2
3,1.092719,0,3,83,4,12,4
3,0.910118,0,1,130,3,4,6
3,0.895932,0,2,137,4,3,5
3,0.760845,0,2,90,4,10,1
3,0.871657,0,1,45,2,11,8
3,0.810055,0,2,29,2,10,2
3,0.855656,0,3,20,1,11,3
3,1.3624,0,3,140,4,3,7
3,0.809339,0,2,96,4,12,8
3,1.310947,0,3,13,1,9,4
3,0.951696,0,2,114,2,1,6
3,1.5351,0,3,56,3,11,3
3,0.813885,0,2,53,3,10,1
3,1.264959,0,1,57,3,11,2
3,1.059552,0,3,95,4,12,3
3,1.294304,0,1,75,4,9,2
3,0.985274,0,1,28,2,10,1
3,0.911279,0,1,141,4,3,6
3,1.670824,0,1,58,3,12,2
3,1.281944,0,3,32,2,11,4
3,1.14852,1,2,54,3,10,8
3,1.122774,0,3,128,3,4,7
3,1.435753,0,1,34,2,12,8
3,1.383516,0,3,109,2,1,7
3,1.581215,0,3,116,2,1,7
3,1.147868,0,2,84,4,12,1
3,1.146526,0,1,82,4,12,2
3,0.849612,0,2,36,2,12,2
3,0.933317,0,1,106,1,2,5
3,1.005039,0,3,127,3,4,7
3,0.942488,0,2,2,1,9,2
3,0.97453,0,3,131,3,4,7
3,0.861128,0,2,86,4,9,1
3,1.231573,0,1,52,3,10,2
3,1.363576,0,1,135,4,3,6
3,0.842583,0,2,24,1,12,2
3,0.958234,0,3,35,2,12,4
3,0.853461,0,2,110,2,1,6
3,0.832486,0,2,126,3,4,5
3,1.044504,1,3,133,4,3,7
3,1.256428,0,3,7,1,11,3
3,1.123811,0,2,18,1,10,2
3,1.148663,0,1,27,2,9,8
3,1.250945,0,3,11,1,12,4
3,1.135049,0,1,39,2,9,1
3,1.19073,0,3,119,2,1,7
3,1.293332,0,1,76,4,10,2
3,1.087142,0,3,79,4,11,4
3,1.176844,0,1,15,1,9,1
3,0.879797,0,2,132,3,4,5
3,1.105145,0,3,31,2,11,3
3,1.018452,0,1,100,1,2,5
3,0.822489,0,2,120,2,1,6
3,0.979734,0,3,73,4,9,3
3,1.37783,0,1,123,3,4,6
3,1.552889,0,3,19,1,11,4
3,1.079946,0,1,51,3,9,2
3,1.454778,0,1,82,4,12,2
3,0.865993,0,2,113,2,1,6
3,0.860397,0,2,102,1,2,6
3,0.831483,0,1,124,3,4,6
3,0.787524,0,2,78,4,10,8
3,0.85759,0,2,53,3,10,1
3,1.100946,0,1,57,3,11,2
3,0.933932,0,1,88,4,10,2
3,1.070171,0,3,121,3,4,7
3,0.976631,0,1,28,2,10,1
3,1.127448,0,1,129,3,4,6
3,0.983722,0,2,98,1,2,6
