name,rt,correct_key,error,trial,pair1,pair2,trial_types,validity
1,0.623427,1,1,144,4,3,2,2
1,0.933518,1,1,111,2,1,1,1
1,0.655829,1,0,46,4,12,2,2
1,0.573032,2,0,40,4,10,1,1
1,0.757728,1,0,101,1,2,3,2
1,0.783018,2,0,1,1,9,1,1
1,0.710277,1,0,110,2,1,3,2
1,0.601998,2,0,94,4,12,1,1
1,0.721896,1,0,79,3,11,1,1
1,0.564305,1,0,66,2,10,1,1
1,0.532711,1,0,99,1,2,1,1
1,0.646713,2,0,130,3,4,3,2
1,0.540171,1,0,86,4,9,1,1
1,0.589725,1,0,87,4,9,1,1
1,0.597166,2,0,85,4,9,1,1
1,0.541108,1,0,127,3,4,2,2
1,0.374801,1,0,112,2,1,1,1
1,0.527009,2,0,98,1,2,1,1
1,0.442039,1,0,11,1,12,0,2
1,0.791704,1,0,103,1,2,2,2
1,0.615664,2,0,12,1,12,3,2
1,0.277454,1,0,28,3,10,0,2
1,0.738484,1,0,122,3,4,1,1
1,0.380396,1,1,77,3,10,1,1
1,0.628603,1,0,16,2,10,0,2
1,0.513945,2,0,137,4,3,3,2
1,0.516396,1,0,91,4,11,1,1
1,0.615045,1,0,43,4,11,0,2
1,0.43727,1,0,80,3,11,1,1
1,0.443379,2,0,68,2,11,1,1
1,0.641739,2,0,107,1,2,1,1
1,0.638466,2,0,29,3,10,1,1
1,0.58028,1,1,92,4,11,1,1
1,0.620097,1,0,69,2,11,1,1
1,0.929623,1,0,138,4,3,3,2
1,0.555413,2,0,100,1,2,2,2
1,0.580239,2,0,93,4,11,1,1
1,0.691222,2,0,41,4,10,2,2
1,0.495509,1,0,15,2,9,1,1
1,0.547712,1,0,23,2,12,0,2
1,0.652186,1,0,51,1,9,1,1
1,0.616491,2,0,58,1,12,1,1
1,0.550553,1,0,9,1,11,0,2
1,0.736453,2,0,21,2,11,3,2
1,0.593804,2,0,89,4,10,1,1
1,0.529326,1,0,135,4,3,1,1
1,0.499559,1,0,36,3,12,1,1
1,0.55047,2,0,26,3,9,0,2
1,0.688144,2,0,30,3,10,3,2
1,0.290259,1,1,73,3,9,1,1
1,0.47864,2,0,7,1,11,2,2
1,0.539321,2,0,17,2,10,1,1
1,0.701409,2,0,123,3,4,2,2
1,0.304627,1,0,27,3,9,1,1
1,0.57741,2,0,131,3,4,1,1
1,0.521018,2,1,20,2,11,3,2
1,0.811602,2,0,115,2,1,3,2
1,0.810581,2,0,48,4,12,0,2
1,0.833644,1,0,8,1,11,1,1
1,0.599533,2,0,57,1,11,1,1
1,0.485892,1,0,45,4,11,3,2
1,0.626014,1,0,65,2,10,1,1
1,0.591631,2,0,78,3,10,1,1
1,0.631555,1,0,114,2,1,2,2
1,0.621536,1,0,120,2,1,3,2
1,0.89979,1,0,3,1,9,0,2
1,0.590245,2,0,102,1,2,3,2
1,0.549936,1,0,6,1,10,1,1
1,0.75097,2,0,134,4,3,3,2
1,0.487967,1,0,88,4,10,1,1
1,0.748658,1,0,105,1,2,1,1
1,0.502352,2,0,33,3,11,2,2
1,0.66517,1,0,136,4,3,2,2
1,0.701866,1,0,126,3,4,3,2
1,0.512618,2,0,81,3,11,1,1
1,0.643232,2,0,118,2,1,2,2
1,0.560852,2,0,2,1,9,1,1
1,0.610532,2,0,39,4,9,3,2
1,0.615661,2,0,59,1,12,1,1
1,0.574779,2,1,140,4,3,2,2
1,0.671395,2,0,22,2,12,2,2
1,0.788072,1,0,117,2,1,1,1
1,0.644602,1,0,56,1,11,1,1
1,0.482334,2,0,54,1,10,1,1
1,0.397396,1,0,67,2,11,1,1
1,0.653521,1,0,132,3,4,1,1
1,0.650682,1,0,63,2,9,1,1
1,0.335812,1,1,142,4,3,1,1
1,1.001595,1,1,61,2,9,1,1
1,0.631985,1,0,49,1,9,1,1
1,0.597543,2,0,96,4,12,1,1
1,0.541943,2,0,25,3,9,1,1
1,0.638907,2,0,76,3,10,1,1
1,0.95721,1,0,129,3,4,2,2
1,0.910159,1,0,31,3,11,0,2
1,0.681259,1,0,52,1,10,1,1
1,0.708968,1,0,53,1,10,1,1
1,0.591787,1,0,47,4,12,1,1
1,0.920446,2,0,113,2,1,1,1
1,0.491127,1,0,133,4,3,2,2
1,0.606766,1,0,116,2,1,3,2
1,0.773826,2,0,37,4,9,0,2
1,0.806221,1,1,14,2,9,0,2
1,0.629564,2,0,64,2,10,1,1
1,1.170151,2,0,10,1,12,2,2
1,0.90744,2,0,108,1,2,2,2
1,0.486389,1,0,95,4,12,1,1
1,0.761057,2,0,35,3,12,0,2
1,0.498914,1,0,42,4,10,0,2
1,0.69464,2,0,5,1,10,0,2
1,0.697537,2,0,50,1,9,1,1
1,0.469439,1,0,19,2,11,1,1
1,0.593655,2,0,121,3,4,1,1
1,0.601533,1,0,32,3,11,3,2
1,0.559811,2,0,71,2,12,1,1
1,0.640895,1,1,18,2,10,1,1
1,0.830594,1,0,128,3,4,2,2
1,0.70013,2,0,125,3,4,3,2
1,0.567952,2,0,40,4,10,1,1
1,0.528099,1,0,126,3,4,3,2
1,1.002997,1,0,120,2,1,3,2
1,0.586084,2,0,41,4,10,2,2
1,0.609231,1,0,103,1,2,2,2
1,0.689065,1,0,4,1,10,3,2
1,0.605322,1,0,9,1,11,0,2
1,0.564061,2,0,144,4,3,2,2
1,0.477248,1,0,6,1,10,1,1
1,0.721882,2,0,35,3,12,0,2
1,0.499541,1,0,75,3,9,1,1
1,0.942615,1,1,26,3,9,0,2
1,0.704968,1,0,101,1,2,3,2
1,0.748235,2,0,58,1,12,1,1
1,0.709599,2,0,104,1,2,2,2
1,0.54498,1,0,56,1,11,1,1
1,0.650768,2,0,68,2,11,1,1
1,0.615834,1,0,116,2,1,3,2
1,0.734815,2,0,121,3,4,1,1
1,0.791947,1,0,97,1,2,3,2
1,0.624095,1,0,110,2,1,3,2
1,0.629652,2,0,108,1,2,2,2
1,0.540061,2,0,123,3,4,2,2
1,0.542142,2,0,81,3,11,1,1
1,0.575676,2,0,30,3,10,3,2
1,0.785066,2,0,21,2,11,3,2
1,0.440937,1,0,16,2,10,0,2
1,0.454716,2,1,20,2,11,3,2
1,0.652482,1,0,31,3,11,0,2
1,0.672946,1,0,3,1,9,0,2
1,0.565197,1,0,136,4,3,2,2
1,0.581136,1,0,19,2,11,1,1
1,0.614127,1,0,88,4,10,1,1
1,0.652352,2,0,25,3,9,1,1
1,0.841566,2,0,33,3,11,2,2
1,0.60769,2,0,60,1,12,1,1
1,0.478736,1,0,46,4,12,2,2
1,0.402739,1,0,80,3,11,1,1
1,0.737576,1,0,105,1,2,1,1
1,0.627524,2,0,93,4,11,1,1
1,0.433544,1,0,70,2,12,1,1
1,0.368026,2,0,59,1,12,1,1
1,0.512323,1,0,63,2,9,1,1
1,0.434439,1,0,99,1,2,1,1
1,0.592575,2,0,38,4,9,1,1
1,0.496364,1,1,48,4,12,0,2
1,1.099617,2,1,15,2,9,1,1
1,0.647044,2,0,18,2,10,1,1
1,0.587595,2,0,17,2,10,1,1
1,0.500121,2,0,139,4,3,3,2
1,0.551564,2,0,29,3,10,1,1
1,0.697217,1,0,34,3,12,2,2
1,0.88343,1,0,129,3,4,2,2
1,0.599861,2,0,102,1,2,3,2
1,0.51872,1,0,65,2,10,1,1
1,0.361677,1,0,133,4,3,2,2
1,0.625534,2,0,109,2,1,2,2
1,0.464199,1,0,28,3,10,0,2
1,0.460505,1,0,27,3,9,1,1
1,0.457579,1,0,90,4,10,1,1
1,0.486366,2,0,107,1,2,1,1
1,0.466462,1,0,44,4,11,1,1
1,0.854914,2,0,10,1,12,2,2
1,0.323754,1,1,13,2,9,2,2
1,0.574414,2,0,85,4,9,1,1
1,0.679011,1,0,114,2,1,2,2
1,0.538878,2,0,96,4,12,1,1
1,0.701382,2,0,113,2,1,1,1
1,0.816145,2,0,57,1,11,1,1
1,0.558395,1,0,140,4,3,2,2
1,0.575491,2,0,14,2,9,0,2
1,0.439522,1,0,67,2,11,1,1
1,0.805796,1,0,122,3,4,1,1
1,0.620233,2,0,72,2,12,1,1
1,0.658766,2,0,94,4,12,1,1
1,0.447695,1,0,55,1,11,1,1
1,0.517452,2,0,73,3,9,1,1
1,0.647919,2,0,111,2,1,1,1
1,0.468867,1,0,51,1,9,1,1
1,0.673427,2,0,100,1,2,2,2
1,0.542258,2,0,98,1,2,1,1
1,0.784168,1,0,43,4,11,0,2
1,0.599926,2,0,78,3,10,1,1
1,0.663697,2,0,125,3,4,3,2
1,0.476146,1,0,141,4,3,1,1
1,0.472009,2,0,62,2,9,1,1
1,0.532674,2,0,54,1,10,1,1
1,0.574527,1,0,128,3,4,2,2
1,0.742765,1,0,91,4,11,1,1
1,0.57661,2,0,89,4,10,1,1
1,0.97711,2,0,37,4,9,0,2
1,0.569185,2,0,124,3,4,3,2
1,0.577503,2,0,143,4,3,1,1
1,0.706705,2,0,5,1,10,0,2
1,0.652677,1,0,138,4,3,3,2
1,0.578056,1,0,106,1,2,3,2
1,0.609459,1,0,8,1,11,1,1
1,0.568499,2,0,50,1,9,1,1
1,0.752376,2,0,1,1,9,1,1
1,0.82586,1,0,23,2,12,0,2
1,0.520812,2,0,12,1,12,3,2
1,0.594099,1,0,32,3,11,3,2
1,0.52933,1,0,66,2,10,1,1
1,0.602905,2,0,7,1,11,2,2
1,0.482374,1,0,45,4,11,3,2
1,0.597003,1,0,82,3,12,1,1
1,0.588395,2,0,2,1,9,1,1
1,0.485302,1,0,135,4,3,1,1
1,0.488377,1,0,127,3,4,2,2
1,0.555768,2,0,92,4,11,1,1
1,0.60456,2,0,134,4,3,3,2
1,0.6994,2,0,115,2,1,3,2
1,0.318349,1,0,49,1,9,1,1
1,0.512601,1,0,74,3,9,1,1
1,0.506643,1,0,42,4,10,0,2
1,0.510539,1,0,117,2,1,1,1
1,0.593649,2,0,83,3,12,1,1
1,0.464227,1,0,24,2,12,0,2
1,0.50059,2,0,76,3,10,1,1
1,0.408444,1,0,36,3,12,1,1
1,0.687569,1,0,87,4,9,1,1
1,0.786774,2,0,22,2,12,2,2
1,0.659195,1,0,79,3,11,1,1
1,0.559793,2,0,64,2,10,1,1
1,0.449507,1,1,77,3,10,1,1
1,0.646114,2,0,61,2,9,1,1
1,0.652278,2,0,142,4,3,1,1
1,0.48064,1,0,84,3,12,1,1
1,0.739749,1,0,86,4,9,1,1
1,0.572899,2,0,39,4,9,3,2
1,0.365075,1,0,47,4,12,1,1
1,0.478066,1,0,95,4,12,1,1
1,0.585486,1,0,53,1,10,1,1
1,0.649615,2,0,137,4,3,3,2
1,0.470572,1,1,71,2,12,1,1
1,1.099754,2,0,118,2,1,2,2
1,0.662292,2,0,130,3,4,3,2
1,0.690736,1,0,132,3,4,1,1
1,0.727304,2,0,119,2,1,2,2
1,0.537,1,0,69,2,11,1,1
1,0.554814,1,0,52,1,10,1,1
1,0.556018,1,0,11,1,12,0,2
1,0.58138,1,0,112,2,1,1,1
1,0.557609,2,0,131,3,4,1,1
2,0.959552,2,0,92,4,11,2,2
2,0.743031,2,0,75,3,9,1,1
2,0.592904,1,0,67,2,11,1,1
2,0.576803,2,1,64,2,10,0,2
2,0.666924,2,0,36,3,12,1,1
2,0.702364,2,0,96,4,12,0,2
2,0.666195,1,0,5,1,10,1,1
2,0.615532,1,0,83,3,12,3,2
2,0.782505,1,0,27,3,9,1,1
2,0.760077,1,0,119,2,1,1,1
2,0.537297,1,0,126,3,4,1,1
2,0.499265,2,0,72,2,12,0,2
2,0.487601,2,0,107,1,2,2,2
2,0.539711,1,0,59,1,12,0,2
2,0.511005,2,0,142,4,3,1,1
2,0.538302,2,1,10,1,12,1,1
2,0.62001,2,0,68,2,11,1,1
2,0.60388,2,0,19,2,11,1,1
2,0.740197,2,0,4,1,10,1,1
2,0.598957,1,1,60,1,12,3,2
2,0.662677,1,0,91,4,11,0,2
2,0.547136,2,0,144,4,3,1,1
2,0.629104,1,0,50,1,9,0,2
2,0.499642,2,0,44,4,11,1,1
2,0.559752,1,0,137,4,3,3,2
2,0.537764,2,0,79,3,11,0,2
2,0.468258,2,0,121,3,4,3,2
2,0.761709,2,0,78,3,10,2,2
2,0.539378,2,0,127,3,4,2,2
2,0.494816,1,0,22,2,12,1,1
2,0.618147,2,0,100,1,2,3,2
2,0.441432,1,0,32,3,11,1,1
2,0.671443,2,0,113,2,1,3,2
2,0.605764,2,1,84,3,12,1,1
2,0.444619,1,0,45,4,11,1,1
2,0.427653,1,0,118,2,1,1,1
2,0.977725,1,0,132,3,4,2,2
2,0.610769,2,0,20,2,11,1,1
2,0.506642,2,1,69,2,11,0,2
2,0.862908,2,0,143,4,3,2,2
2,0.636616,2,0,115,2,1,1,1
2,0.682678,2,0,124,3,4,2,2
2,0.438963,1,0,123,3,4,3,2
2,0.485679,1,0,74,3,9,1,1
2,0.63389,1,0,33,3,11,1,1
2,0.553018,1,0,134,4,3,1,1
2,0.506474,2,0,47,4,12,1,1
2,0.630753,1,0,106,1,2,1,1
2,0.524886,2,0,88,4,10,1,1
2,0.671169,1,1,7,1,11,1,1
2,0.564416,1,0,16,2,10,1,1
2,0.500909,1,0,94,4,12,1,1
2,0.521511,2,0,104,1,2,3,2
2,0.85206,1,1,116,2,1,3,2
2,0.545686,1,0,26,3,9,1,1
2,0.618655,1,0,73,3,9,0,2
2,0.474149,2,0,18,2,10,1,1
2,0.543511,1,0,35,3,12,1,1
2,0.513544,1,0,108,1,2,3,2
2,0.444922,1,1,29,3,10,1,1
2,0.619367,1,1,122,3,4,2,2
2,0.698659,1,0,23,2,12,1,1
2,0.501348,1,0,129,3,4,1,1
2,0.441285,2,0,76,3,10,2,2
2,0.487592,1,0,53,1,10,0,2
2,0.452492,2,0,21,2,11,1,1
2,0.538494,2,0,43,4,11,1,1
2,0.501692,2,0,111,2,1,3,2
2,0.369158,1,0,86,4,9,1,1
2,0.490563,2,0,101,1,2,1,1
2,0.414227,1,0,98,1,2,2,2
2,0.429042,2,0,30,3,10,1,1
2,0.7014,2,0,70,2,12,2,2
2,0.432111,1,0,97,1,2,2,2
2,0.518689,1,0,38,4,9,1,1
2,0.546007,1,0,110,2,1,2,2
2,0.66021,2,0,12,1,12,1,1
2,0.45724,1,1,2,1,9,1,1
2,0.557955,2,0,130,3,4,1,1
2,0.464524,2,0,71,2,12,1,1
2,0.580644,1,0,135,4,3,2,2
2,0.508952,2,0,1,1,9,1,1
2,0.456453,2,0,42,4,10,1,1
2,0.582769,1,0,109,2,1,3,2
2,0.557926,2,0,117,2,1,1,1
2,0.495284,2,0,89,4,10,1,1
2,0.443099,2,0,131,3,4,1,1
2,0.266255,1,1,41,4,10,1,1
2,0.45503,2,0,102,1,2,1,1
2,0.620425,1,0,58,1,12,1,1
2,0.588836,2,0,49,1,9,0,2
2,0.412345,2,0,37,4,9,1,1
2,0.483082,2,0,52,1,10,2,2
2,0.560008,1,0,24,2,12,1,1
2,0.544114,2,0,103,1,2,3,2
2,0.482005,1,0,8,1,11,1,1
2,0.519318,1,0,3,1,9,1,1
2,0.401845,2,0,85,4,9,0,2
2,0.482258,2,1,39,4,9,1,1
2,0.60542,1,0,6,1,10,1,1
2,0.637791,1,0,62,2,9,2,2
2,0.55601,1,0,140,4,3,1,1
2,0.414408,2,0,31,3,11,1,1
2,0.501489,1,0,46,4,12,1,1
2,0.400088,1,0,48,4,12,1,1
2,0.359874,2,0,17,2,10,1,1
2,0.401819,2,0,54,1,10,1,1
2,0.554517,1,0,139,4,3,3,2
2,0.556487,1,0,14,2,9,1,1
2,0.597628,1,0,65,2,10,0,2
2,0.485619,1,0,114,2,1,2,2
2,0.610287,1,0,128,3,4,3,2
2,0.554217,2,0,56,1,11,1,1
2,0.596165,1,0,87,4,9,0,2
2,0.500411,1,0,99,1,2,2,2
2,0.495771,2,0,11,1,12,1,1
2,0.817069,1,0,93,4,11,3,2
2,0.567727,1,1,66,2,10,3,2
2,0.657463,2,0,63,2,9,3,2
2,0.526894,1,0,57,1,11,2,2
2,0.450662,2,0,82,3,12,1,1
2,0.513626,2,0,25,3,9,1,1
2,0.468602,1,0,125,3,4,3,2
2,0.563055,1,0,81,3,11,0,2
2,0.507979,1,0,120,2,1,2,2
2,0.391906,2,0,95,4,12,2,2
2,0.488343,1,0,61,2,9,1,1
2,0.461873,1,0,28,3,10,1,1
2,0.396202,2,0,112,2,1,2,2
2,0.524619,1,0,15,2,9,1,1
2,0.536995,1,0,105,1,2,1,1
2,0.947955,2,0,141,4,3,3,2
2,0.406005,2,0,13,2,9,1,1
2,0.382494,1,0,9,1,11,1,1
2,0.350779,1,0,40,4,10,1,1
2,0.425995,2,0,34,3,12,1,1
2,0.480744,2,1,90,4,10,3,2
2,0.60592,1,0,77,3,10,3,2
2,0.485543,1,0,136,4,3,3,2
2,0.482488,2,0,80,3,11,0,2
2,0.50265,2,0,51,1,9,3,2
2,0.379844,2,0,138,4,3,2,2
2,0.460095,2,0,133,4,3,2,2
2,0.53073,1,0,55,1,11,1,1
2,0.535936,1,0,74,3,9,1,1
2,0.570656,2,1,22,2,12,1,1
2,0.692767,1,0,6,1,10,1,1
2,0.657121,1,0,59,1,12,0,2
2,0.958745,2,0,13,2,9,1,1
2,0.521317,1,0,87,4,9,0,2
2,0.693266,2,0,44,4,11,1,1
2,0.562669,2,0,111,2,1,3,2
2,0.507983,2,0,34,3,12,1,1
2,0.496645,2,0,4,1,10,1,1
2,0.429126,2,0,25,3,9,1,1
2,0.563718,1,0,134,4,3,1,1
2,0.508564,2,0,127,3,4,2,2
2,0.569326,1,0,137,4,3,3,2
2,0.427238,1,0,67,2,11,1,1
2,0.546559,2,0,60,1,12,3,2
2,0.588176,1,0,105,1,2,1,1
2,0.492573,2,0,1,1,9,1,1
2,0.569427,1,0,129,3,4,1,1
2,0.514838,2,0,18,2,10,1,1
2,0.462773,1,0,48,4,12,1,1
2,0.427879,2,0,17,2,10,1,1
2,0.467569,1,0,120,2,1,2,2
2,0.529566,1,0,50,1,9,0,2
2,0.763582,1,1,78,3,10,2,2
2,0.508751,2,0,11,1,12,1,1
2,0.497522,2,0,88,4,10,1,1
2,0.461965,2,0,36,3,12,1,1
2,0.484076,1,0,64,2,10,0,2
2,0.448106,1,0,65,2,10,0,2
2,0.35813,1,0,139,4,3,3,2
2,0.551098,1,0,58,1,12,1,1
2,0.656949,2,0,49,1,9,0,2
2,0.607282,2,0,72,2,12,0,2
2,0.527788,2,0,92,4,11,2,2
2,0.57059,2,0,144,4,3,1,1
2,0.459812,1,1,19,2,11,1,1
2,0.522518,1,0,39,4,9,1,1
2,0.502797,1,0,3,1,9,1,1
2,0.459148,1,0,91,4,11,0,2
2,0.482523,2,0,75,3,9,1,1
2,0.462255,2,0,104,1,2,3,2
2,0.539542,1,0,61,2,9,1,1
2,0.493785,2,0,142,4,3,1,1
2,0.49908,1,0,5,1,10,1,1
2,0.535112,1,0,81,3,11,0,2
2,0.427298,2,0,31,3,11,1,1
2,0.843068,2,0,100,1,2,3,2
2,0.481626,2,0,107,1,2,2,2
2,0.470765,1,0,93,4,11,3,2
2,0.524013,1,0,123,3,4,3,2
2,0.591973,2,0,47,4,12,1,1
2,0.529297,1,0,32,3,11,1,1
2,0.660025,2,0,54,1,10,1,1
2,0.393865,2,0,102,1,2,1,1
2,0.442584,1,0,9,1,11,1,1
2,0.449249,2,0,42,4,10,1,1
2,0.590141,2,0,2,1,9,1,1
2,0.567233,1,0,15,2,9,1,1
2,0.657081,2,0,122,3,4,2,2
2,0.485716,1,0,62,2,9,2,2
2,0.52291,1,0,110,2,1,2,2
2,0.462726,1,0,114,2,1,2,2
2,0.562357,2,0,131,3,4,1,1
2,0.556839,1,0,84,3,12,1,1
2,0.566426,1,0,128,3,4,3,2
2,0.351693,2,0,56,1,11,1,1
2,0.482333,1,0,109,2,1,3,2
2,0.487392,1,0,46,4,12,1,1
2,0.588451,1,0,119,2,1,1,1
2,0.533003,1,0,132,3,4,2,2
2,0.463805,1,0,23,2,12,1,1
2,0.47648,2,0,21,2,11,1,1
2,0.529197,1,0,28,3,10,1,1
2,0.579615,2,0,96,4,12,0,2
2,0.508484,2,0,12,1,12,1,1
2,0.433395,1,0,135,4,3,2,2
2,0.424127,1,0,33,3,11,1,1
2,0.359318,1,0,94,4,12,1,1
2,0.499038,1,0,118,2,1,1,1
2,0.462161,2,0,121,3,4,3,2
2,0.491993,1,0,69,2,11,0,2
2,0.513401,2,0,82,3,12,1,1
2,0.596169,2,0,71,2,12,1,1
2,0.531566,2,0,141,4,3,3,2
2,0.501869,1,0,136,4,3,3,2
